text,label
"@USAirways We've been sitting on this plane for almost an hour, waiting for it to be fueled. Shouldn't that have been done b4 we got on????",-1
"@AmericanAir nothing, you have done enough.",-1
"@united @jeffsmisek @RobertFor39 @Fioretti2ndWard @garcia4chicago  
FAA invest near miss on O'Hare runway last wk:http://t.co/jVJ73ZZa4A",0
@USAirways I have been trying to book a flight using my miles for 3 straight days. 210 min on phone - still haven't talked to a human.,-1
@AmericanAir unfriendly unhelpful agents. Unannounced gate changes. Delayed flight that we found out about by word of mouth,-1
@united we've been seating for 5hrs inside flight UA936 at #IAD delayed. We've only been offered water &amp; cookies in business class. #failed,-1
@AmericanAir I'm still on hold if you're wondering...  4 hours 37 minutes and counting.  #ServiceFail #OnHoldForever #Suboptimal,-1
@united looking back - never heard from anyone - I had to call and frankly got standard SOP - still think about it today,0
@united EVERYTIME I fly UR airline I hate you even more ! Thanks for the terrible service on flight 1071,-1
@SouthwestAir @DeltaPoints hey at least you guys are honest with your customers unlike @Delta,1
@USAirways that's the 1st sorry I received from your company. The least you could do is fly us home early at no extra charge.,-1
@AmericanAir thank you for the confirmation.,1
"@USAirways literally the worst flying experience of my life, and I have flown a lot",-1
"@AmericanAir My flights tomorrow were Cancelled Flighted, can't do anything online, and can't get through on phone. Help?",-1
@JetBlue I digg it!,0
"@AmericanAir my two coats were in that bag so i have been in france with no coat, walking around with a T shirt and one clean pair.(3)",-1
@AmericanAir Kudos to ticket agents for #2224 for making passengers check bags that are too big to fit in overhead.,1
@USAirways stranded in Philly- #Starving and can't get a meal voucher even though your plane had mechanical issue /  next flight in 10 hrs,-1
.@SouthwestAir Thx for the follow up. Just sent DM,1
@AmericanAir Do we get a class discount on your wifi? I will be flying your airlines at approx. 4 Am?,0
@JetBlue wants Customs at Long Beach Airport for future international flights. By @EricBradleyPT http://t.co/J6Hb4JDvER cc: @BrianSumers,0
"@SouthwestAir I can easily get to the Atlanta show, I just need tickets, help?!",0
@USAirways we had a friend there telling the gate attendant and the stewardess what was going on #notourfaultyoudontuseyourgatesright,-1
@USAirways couldn't be more thankful to your #orf and #dca crews on the ground and in the air today for help with a sick kid and a lost bag!,1
@SouthwestAir after a long wait of over an hour my mother's bag did not make it. We filed a report and are waiting. Thanks for your help,-1
"@SouthwestAir haha, thanks for the explanation",1
@united why couldn't you have changed the tire of my delayed UA1127 flight when it arrived instead of waiting until boarding?,-1
@SouthwestAir about time! Thank you!,1
@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.,-1
@SouthwestAir on hold for 45 mins. Anyone hv a connection at SW or at another airline to get from CHI n Columbus to EWR in am?,-1
"@united @staralliance Very nice at LHR, congrats, but I'm sticking with AA/#BA. @AmericanAir @British_Airways",0
@AmericanAir I fly weekly with you and haven't seen one,-1
"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",-1
"@USAirways it a change fee request from a month ago.  after one hour on phone with your team, I’m told 120 day backlog.  Awful.",-1
"@SouthwestAir used to love you, but you keep rescheduling my flights.  #southworst",-1
@SouthwestAir followed.,0
@JetBlue great flight and crew! Flight 51 from BOS to MCO,1
@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,1
@USAirways can you please train your mechanics? Teach them to bring the tools to fix the plane with them and not leave them in the hanger.,-1
@united doesn't purchasing ticket with a united card give me priority boarding ?,0
@SouthwestAir thank you. See u next wednesday in FLL. Save me some peanuts,1
@USAirways Not a great experience for my first time flying US Airways. Going forward I'll probably be taking my business elsewhere.,-1
@USAirways @noltnancy What will be is a what may be...what is...sucks. #fail,-1
@JetBlue @roxydigital HAHA. you didn’t disappoint. Well done. #JVMChat,1
@AmericanAir it's taken care of already. I've come to expect this level of horrible service from you time and time again,-1
@AmericanAir My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow. Any way I can get this sorted out? Been holding 1h08,-1
"@AmericanAir No. Had to Cancelled Flight my trip. Instead of a $25 future trip voucher, a $25 drink coupon would've been better! #WakingInMemphis",-1
@united I see. Thanks for explaining.,1
"@USAirways has failed me all day long, should I blame it on @AmericanAir ?",-1
@USAirways Why is there no contact email for customer complaints?,-1
@USAirways @AmericanAir now this is beyond ridiculous. Some steering problem delays us again. #neveragain  it's no wonder you had to sell,-1
@SouthwestAir Yes but they couldn't explain the 2 hour and 45 minute hold time.,-1
@JetBlue the pilot just stated that after 22 years of flying he has never experienced anything like this. #gettingoffplane,-1
@united just confirmed a seat! Crisis averted! Beers won't be missed now,1
@SouthwestAir my flight continues through to Vegas after my stop. Don't be upset if a stowaway.,0
"@SouthwestAir According to TV passenger interviews, the landing was far from ""uneventful"" with heavy (panic) breaking to",-1
@USAirways so I was just told I was coded as an upgrade... I clearly purchased this seat with my miles and refuse to downgrade. #ripoff,-1
@usairways I've called for 3 days and can't get thru. is there some secret method i can use that doesn't result in you hanging up on me?,-1
@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,1
"@united @SCVPools 
Please call me at 310-795-2210.",0
@SouthwestAir Thank you!,1
@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,1
"@AmericanAir pity that a machine replied, or perhaps my story not unusual. Expected better response given article in in-flight magazine.",-1
@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,-1
"@USAirways - is stranding your customers, not reFlight Booking Problems them, and then not answering the phone the way you treat Platinum members?",-1
@VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI,1
"@united you mean like my mailing address and rate? By the surliness of my United ""coworkers"" I'm guessing our benefits aren't great.",-1
@JetBlue I had to call back five times to get someone on the phone who knew what they were doing. By that time my getaway went up by $200.,-1
@JetBlue deal!,0
"@USAirways I don't want a reservation change, just adding a service. Am going public with this to get help.",-1
@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,0
@united flight attendant regains karma by giving big sweaty dad cold water. Guy was running &amp; carrying his daughter.  Last one onboard.,1
@united I sure did.   I had to drive a total of 3 hours to get my own bag.  I'd like to explain that debacle but no one wants to talk to me.,-1
@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,-1
@SouthwestAir it would be nice if I could talk to an agent rather than get caught up w/ a promotion &amp; then be hung up on,-1
@united I sent you a dm with my file reference number.. I just want to know if someone has located my bag even if it's not here yet.,-1
"@united, we've been waiting for over an hour for our luggage- what gives?",-1
@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,-1
@AmericanAir can I get a free ticket to Hawaii for being fabulous,0
@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,-1
@united What is your phone number. I can't find who to call about a flight reservation.,-1
"@JetBlue JFK T5 north check in. 3 bag drop ladies, 1 has been checking in someone for the entire time; another doing check ins too.",-1
"@SouthwestAir 2 1/2 hours Late Flight, but I made it to sf! Maybe you can help me get on an earlier flight on Sunday :)",-1
@united you do realize my wife is waiting on a delayed flight at this very moment.  I'm not sure I understand your tweet.,-1
@JetBlue they are rude and unhelpful. They suggested I catch a flight tomorrow I was supposed to be home today at 2 am and work is waiting,-1
@JetBlue Update please on why flight 2601 continues to be further delayed,-1
"@SouthwestAir Although the wait was long due to weather r/scheduling, a phone call and super rep solved the issue! Thank you!!",1
@JetBlue thanks great recap. I wouldn't have been able to sleep!  I was nervous the bad guy was getting away. 😉,1
"@usairways would it kill you to not let 3,000 miles expire",-1
@JetBlue Accepting #Apple Pay - Mobile Enterprise http://t.co/Ci5cfrlqBe,0
"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable @JetBlue",1
@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,0
@USAirways over an hour now and still no one at the Yuma counter,-1
"@united bull crap.  I spent $600 on a recent trip.  That's not small change. I got 10,000 AA miles.  Would have only been 6600 UA",-1
@united UA276 sitting at EWR nearly an hour after sked.  Pilot says computers down but no clue when we will leave.  Can you help?,-1
@USAirways can you explain why I am on hold over an hour .Other than I'm dumb and should be using a different airline #wth,-1
@USAirways why would you not give us the option to get off the plane instead of sit on it for an hour and a half when you knew at the gate,-1
@SouthwestAir I never got my flight confirmation. I've been on hold for an hour and I can't get info online. What am I to do?,0
